article_link,headline,classes
https://www.huffingtonpost.com/entry/barcelona-ref...,like man like attitud self respect arrog politician ever amit shah modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,ashwin done,0
https://entertainment.theonion.com/nuclear-bomb-de...,modi also said deposit certain percentag collect money account honest tax payer share link wish dont tri justifi fals promis modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,moreov modi job weed fake beneficiari subsidi scheme mgnrega link aadhar scheme money distribut speak reek scam cong well known,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi achiev poor need bribe minist achiev someth rahul gandhi tri bribe poor vote,2
https://www.huffingtonpost.com/entry/barcelona-ref...,even peak modi wave pullkeshinagara constitu gave lead congress blore,0
https://entertainment.theonion.com/nuclear-bomb-de...,distinguish tajind bagga modi day sell shirt,0
https://entertainment.theonion.com/nuclear-bomb-de...,truth let peopl find loan waiver super rich croni india modi truth poorest poor india promis financi support good dueli execut truth peopl cheat modi last elect lac job,1
https://entertainment.theonion.com/nuclear-bomb-de...,farmer angri modi hindumuslim divid rule formula work agar abdul kalam hindumuslim socht desh liy missil kais banatey ask farmer,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,congress know ppl care money modi realiz thrown,0
https://www.huffingtonpost.com/entry/barcelona-ref...,modi defeat certain let calcul modi go defeat badli tamilnadukeralaandhratelenganakarnatakaodissawest bengal seat even modi wave could win,1
https://entertainment.theonion.com/nuclear-bomb-de...,prayer best wish mrsambit patra win huge margin becom minist modi may god bless,1
https://entertainment.theonion.com/nuclear-bomb-de...,maam support modi,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi gave l ghanta certif ach din robe via demo,0
https://www.huffingtonpost.com/entry/barcelona-ref...,gentl man politician turn south indian forth grade villain style polit goonda day dream becom abus electedrespect modi compet congress leader gali darbar,1
https://entertainment.theonion.com/nuclear-bomb-de...,harper sure love get pictur taken fascist first modi caudillo who next bolsinaro,1
https://entertainment.theonion.com/nuclear-bomb-de...,also black money recov rahul promis directli resourc avail countryso even modi promis comparison irrelevantth direct tax payer would cheatedth money infra freebi,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,dear check promis modi support well,0
https://www.huffingtonpost.com/entry/barcelona-ref...,lol batsman readi come bat becom man match pakka modi wala logic,1
https://entertainment.theonion.com/nuclear-bomb-de...,mr anjali damania movi narendra modi releas even week announc elect one could challeng,0
https://entertainment.theonion.com/nuclear-bomb-de...,oooh excit,1
https://www.huffingtonpost.com/entry/barcelona-ref...,recal speech modi full hate blood war assum support kill notjust see see pakistan talk peac modi encourg kill decid support mass kill,1
https://entertainment.theonion.com/nuclear-bomb-de...,surgic strike done say modi crime happen say modi,0
https://entertainment.theonion.com/nuclear-bomb-de...,thought educ beef ban done modi bane differ state btw actual baba saheb ambedkar bane constitut still everi india even implement constitut properli,0
https://www.huffingtonpost.com/entry/barcelona-ref...,want vote rahul gandu pl vote want vote pl vote request pl stop share video page full polit forget ghatabhandan team,1
https://entertainment.theonion.com/nuclear-bomb-de...,right choic nobodi chang decis independ right vote right duti vote modi vote strong prosper nation,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,ye holograph ye lifesizey tell one differ indian use hologram,0
https://www.huffingtonpost.com/entry/barcelona-ref...,abhi order karn par payen narendra modi movi free ticket grab tshirt nearest pakod wala get one cup tea free,1
https://entertainment.theonion.com/nuclear-bomb-de...,see modi repli,0
https://entertainment.theonion.com/nuclear-bomb-de...,token modi never consid peac prize still got one korea hypocrisi sanghi genius,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,chidambaram jee aap opposit hai bhool gay kya announc even modi cant announc mcc forc,0
https://www.huffingtonpost.com/entry/barcelona-ref...,listen dad akhilesh dad search nikhil still listen mom rahul listen anybodi modi bodi listen kejriw,0
https://entertainment.theonion.com/nuclear-bomb-de...,ye modi earn respect pappu cant get ever,0
https://entertainment.theonion.com/nuclear-bomb-de...,would say support bjp crime support modi shah characterless corrpuct crimin front eye,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,say modi lakh give peopl,0
https://www.huffingtonpost.com/entry/barcelona-ref...,modi cannot abl think scheme poor peoplealyz implement congress scheme educ matter,1
https://entertainment.theonion.com/nuclear-bomb-de...,bjp believ modi drop ministri nonperform saran seat maharajganj implic colleg fraud hafizpur believ nawada show someth els,2
https://entertainment.theonion.com/nuclear-bomb-de...,modi may win could vote could even imprison alleg prove true,1
https://www.huffingtonpost.com/entry/barcelona-ref...,noteworthi achiev india today let vote team modi rise india make one video make one call jai hind,1
https://entertainment.theonion.com/nuclear-bomb-de...,spend crore foreign tour modi answer india relationship nepal srilanka myamar bangladesh maldiv detior tenur,2
https://entertainment.theonion.com/nuclear-bomb-de...,poverti bliss peopl poverti line mahatma modi endors strang logic,2
https://entertainment.theonion.com/nuclear-bomb-de...,pre elect announc dole poor elect loan corpor chor elect aam aadmi realiti loan vijay mallya lanco infratech dlf unitech associ essar sterl biotech nirav modi etc,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,bank face friend taken loan run away like want indian bank lend never paid back plunder,1
https://www.huffingtonpost.com/entry/barcelona-ref...,dude modi call children like hybrid cow self respect,2
https://entertainment.theonion.com/nuclear-bomb-de...,bjp disappear tshirt sell modi taken puzzl,0
https://entertainment.theonion.com/nuclear-bomb-de...,year ago modi sold dream indian sell oop sorri tshirt,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,ice cake varanasi lok sabha seat modi aap give congress congress give give bsp bsp candid join bjp,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,there famili pack bail prize guess beneficiari pack modi said tamil nadu taunt bail gandhi famili chidambaram famili modi said there famili pack bail also blame neglect defenc,0
https://www.huffingtonpost.com/entry/barcelona-ref...,need free greed lust power forget resolv seek elect hold offic anna movement patholog hatr jealous popular modiunpatriot move like support tukd tukd gangsderid air strike,1
https://entertainment.theonion.com/nuclear-bomb-de...,call open bribe vote modi make india raga make bhikari india,0
https://entertainment.theonion.com/nuclear-bomb-de...,modi wave except compani,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,haaaachidambaram seem learn modi,0
https://www.huffingtonpost.com/entry/barcelona-ref...,slave dynasti question modi silenc lynch defend malala happi she silent polit allegi elimin human part peopl india,1
https://entertainment.theonion.com/nuclear-bomb-de...,alreadi master modi kanhaiya darr hai faith servant giriraj also darr hai,0
https://entertainment.theonion.com/nuclear-bomb-de...,sir told modi didnot given cabinet minist telanganabut straight question sir hpn given cabinet womenplz answer sir,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,strang rajat sharma want congress away time tri bring progress stepsreligion one wish one goe templ person congress worker convass chant modimodifunni fellow,1
https://www.huffingtonpost.com/entry/barcelona-ref...,comment reserv till rd may repli need hour modi back,0
https://entertainment.theonion.com/nuclear-bomb-de...,per familyp year unlik modirg deliv jai hind vote congress,0
https://entertainment.theonion.com/nuclear-bomb-de...,would even say support modi far someon els get ticket doesnt mean stoop ppl standard believ modi anyon els anyway congrss put someon call hariprasad,2
https://www.huffingtonpost.com/entry/barcelona-ref...,blog mantri backmodi jumlebaazrahul modi bhagao hindustan bachao modi made peopl poor jaitley call rahul gandhi incom promis bluff say modi alreadi given poor,2
https://entertainment.theonion.com/nuclear-bomb-de...,poor peopl bakri sher definit modi rahul bhediya stori,2
https://entertainment.theonion.com/nuclear-bomb-de...,ye love letterslik modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi abl calcul equival amount money stash abroad wonder step took retriev forget distribut would like come govern coffer first,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,sir duti save nation disast peopl countri dont know much known laziest peopl world need modi dictat desh badalna hai samvidhan badalna padega,1
https://www.huffingtonpost.com/entry/barcelona-ref...,good keep expos modi root caus problem corner india,1
https://entertainment.theonion.com/nuclear-bomb-de...,mani expens save merger logo slogan audit server softwar registr membership annual contract charg secur servic etc reduc duplic branch atm nearbi area increas brand valu rank credibl,2
https://entertainment.theonion.com/nuclear-bomb-de...,pleas explain poor get exist dbt modi govt perhap peopl dont know,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,call open bribe vote modi make india raga make bhikari india,0
https://www.huffingtonpost.com/entry/barcelona-ref...,crush wrong spirit like squash spirit royal turn basic dismis,2
https://entertainment.theonion.com/nuclear-bomb-de...,digvijay singh dont deserv even attent shivraj mama contest make comparison modi,0
https://entertainment.theonion.com/nuclear-bomb-de...,howev ice cake varanasi lok sabha seat modi aap give congress congress give give bsp bsp candid join bjp,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,peopl india need govern effici leadership make tough decis shri narendra modi hard work india touch new height develop dont want stop develop decid cast first vote,1
https://www.huffingtonpost.com/entry/barcelona-ref...,world first mushroom firm train,1
https://entertainment.theonion.com/nuclear-bomb-de...,view decod narendra modi chowkidar econom time,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi clean bowl middl stump uproot,1
https://www.huffingtonpost.com/entry/barcelona-ref...,dont know get feel isnt go fractur verdict either modi go win big lose big,1
https://entertainment.theonion.com/nuclear-bomb-de...,constitut digniti discov googl,0
https://entertainment.theonion.com/nuclear-bomb-de...,rofl promot modi fear end tenur miss opportun make extra buck,1
https://entertainment.theonion.com/nuclear-bomb-de...,rakesh mishrait opinion rajdeep news item check sourc,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,congress desper come power everi falsehood stop investig gandhi famili vadra famili congress leader bail peopl must fall congress fals promis bring back modi strong india,2
